OBJECTID;WILAYAH;KECAMATAN;KELURAHAN;NO_RT;NO_RW;NO_KEL;NO_KEC;NO_KAB;ID_RT_AR;LUAS_AREA;GENANGAN;TINGGI;FLOOD;KETERANGAN;WAKTU;WAKTU_TEXT;SHAPE.AREA;SHAPE.LEN
35419;JAKARTA BARAT;KALI DERES;TEGAL ALUR;005;004;1003;06;73;3173061003004005;0,00731695;40 s.d 60 cm;2;YES;-;2022-01-19 10.41.12;2022-01-19 10:41;7316,952833;391,0709427
35420;JAKARTA BARAT;CENGKARENG;KAPUK;002;007;1005;01;73;3173011005007002;0,13569677;50 CM;2;YES;-;2022-01-19 10.41.12;2022-01-19 10:41;135696,7709;2403,073677
35421;JAKARTA BARAT;CENGKARENG;KAPUK;005;007;1005;01;73;3173011005007005;0,09055224;50 CM;2;YES;-;2022-01-19 10.41.12;2022-01-19 10:41;90552,23673;1250,770965
35422;JAKARTA BARAT;KALI DERES;TEGAL ALUR;008;002;1003;06;73;3173061003002008;0,02486095;100 CM;3;YES;-;2022-01-19 10.41.12;2022-01-19 10:41;24860,95042;636,7442936
35423;JAKARTA BARAT;KALI DERES;TEGAL ALUR;003;011;1003;06;73;3173061003011003;0,03227178;40 s.d 60 cm;2;YES;-;2022-01-19 10.41.12;2022-01-19 10:41;32271,78346;749,2107696
35424;JAKARTA BARAT;KALI DERES;KAMAL;009;001;1004;06;73;3173061004001009;0,09085743;40 CM;2;YES;-;2022-01-19 10.41.12;2022-01-19 10:41;90857,43007;1404,937849
35425;JAKARTA BARAT;KALI DERES;KAMAL;003;001;1004;06;73;3173061004001003;0,01299945;40 CM;2;YES;-;2022-01-19 10.41.12;2022-01-19 10:41;12999,4515;480,4697193
35426;JAKARTA BARAT;KALI DERES;KAMAL;004;001;1004;06;73;3173061004001004;0,01277169;40 CM;2;YES;-;2022-01-19 10.41.12;2022-01-19 10:41;12771,68586;528,4756952
35427;JAKARTA BARAT;KALI DERES;KAMAL;001;001;1004;06;73;3173061004001001;0,08276999;40 CM;2;YES;-;2022-01-19 10.41.12;2022-01-19 10:41;82769,99287;1281,437195
35428;JAKARTA BARAT;KALI DERES;KAMAL;005;001;1004;06;73;3173061004001005;0,03881479;40 CM;2;YES;-;2022-01-19 10.41.12;2022-01-19 10:41;38814,79114;879,4862586
35429;JAKARTA BARAT;KALI DERES;TEGAL ALUR;009;002;1003;06;73;3173061003002009;0,03556792;100 CM;3;YES;-;2022-01-19 10.41.12;2022-01-19 10:41;35567,92328;830,9186831
35430;JAKARTA BARAT;KALI DERES;TEGAL ALUR;007;002;1003;06;73;3173061003002007;0,0325066;100 CM;3;YES;-;2022-01-19 10.41.12;2022-01-19 10:41;32506,60392;783,2515349
35431;JAKARTA BARAT;KALI DERES;TEGAL ALUR;006;002;1003;06;73;3173061003002006;0,06237279;100 CM;3;YES;-;2022-01-19 10.41.12;2022-01-19 10:41;62372,78972;1170,334322
35432;JAKARTA BARAT;KALI DERES;TEGAL ALUR;005;002;1003;06;73;3173061003002005;0,01595591;100 CM;3;YES;-;2022-01-19 10.41.12;2022-01-19 10:41;15955,91152;529,8292024
35433;JAKARTA BARAT;KALI DERES;TEGAL ALUR;011;002;1003;06;73;3173061003002011;0,0254438;100 CM;3;YES;-;2022-01-19 10.41.12;2022-01-19 10:41;25443,79705;656,0543617
35434;JAKARTA BARAT;KALI DERES;TEGAL ALUR;003;002;1003;06;73;3173061003002003;0,05550789;100 CM;3;YES;-;2022-01-19 10.41.12;2022-01-19 10:41;55507,89266;971,0963152
35435;JAKARTA BARAT;KALI DERES;TEGAL ALUR;002;002;1003;06;73;3173061003002002;0,02009923;80 CM;3;YES;-;2022-01-19 10.41.12;2022-01-19 10:41;20099,2297;626,3682401
35436;JAKARTA BARAT;CENGKARENG;KAPUK;006;007;1005;01;73;3173011005007006;0,60190155;50 CM;2;YES;-;2022-01-19 10.41.12;2022-01-19 10:41;601901,5467;3364,032191
35437;JAKARTA BARAT;KALI DERES;TEGAL ALUR;004;002;1003;06;73;3173061003002004;0,03670222;100 CM;3;YES;-;2022-01-19 10.41.12;2022-01-19 10:41;36702,21981;798,7769098
35438;JAKARTA BARAT;KALI DERES;KAMAL;002;001;1004;06;73;3173061004001002;0,03306157;40 CM;2;YES;-;2022-01-19 10.41.12;2022-01-19 10:41;33061,57103;932,8097809
35439;JAKARTA BARAT;KALI DERES;KAMAL;008;006;1004;06;73;3173061004006008;0,04244257;50 CM;2;YES;-;2022-01-19 10.41.12;2022-01-19 10:41;42442,56501;830,9967327
35440;JAKARTA BARAT;CENGKARENG;KAPUK;003;007;1005;01;73;3173011005007003;0,10614309;50 CM;2;YES;-;2022-01-19 10.41.12;2022-01-19 10:41;106143,0878;1927,958232
35441;JAKARTA BARAT;CENGKARENG;KAPUK;004;006;1005;01;73;3173011005006004;0,00272142;50 CM;2;YES;-;2022-01-19 10.41.12;2022-01-19 10:41;2721,415835;210,2463934
35442;JAKARTA BARAT;CENGKARENG;CENGKARENG BARAT;005;010;1001;01;73;3173011001010005;0,01214295;50 CM;2;YES;-;2022-01-19 10.41.12;2022-01-19 10:41;12142,9486;468,9936349
35443;JAKARTA BARAT;KALI DERES;TEGAL ALUR;007;004;1003;06;73;3173061003004007;0,00585483;40 s.d 60 cm;2;YES;-;2022-01-19 10.41.12;2022-01-19 10:41;5854,826695;400,7893176
35444;JAKARTA BARAT;KALI DERES;TEGAL ALUR;004;003;1003;06;73;3173061003003004;0,00671283;40 CM;2;YES;-;2022-01-19 10.41.12;2022-01-19 10:41;6712,825885;338,5811182
35445;JAKARTA BARAT;CENGKARENG;CENGKARENG BARAT;010;010;1001;01;73;3173011001010010;0,01689759;50 CM;2;YES;-;2022-01-19 10.41.12;2022-01-19 10:41;16897,593;574,0225979
35446;JAKARTA BARAT;CENGKARENG;CENGKARENG BARAT;007;010;1001;01;73;3173011001010007;0,06644346;50 CM;2;YES;-;2022-01-19 10.41.12;2022-01-19 10:41;66443,46417;1195,315193
33947;JAKARTA SELATAN;MAMPANG PRAPATAN;BANGKA;012;004;1002;03;74;3174031002004012;0,02627155;40 cm;2;YES;nan;2021-04-25 3.00.19;2021-04-25 03:00;26271,54966;1018,291372
33948;JAKARTA SELATAN;MAMPANG PRAPATAN;BANGKA;003;004;1002;03;74;3174031002004003;0,01881972;40 cm;2;YES;nan;2021-04-25 3.00.19;2021-04-25 03:00;18819,71595;770,8895278
34351;JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;001;003;1005;08;75;3175081005003001;0,00446061;40 cm;2;YES;nan;2021-06-05 3.00.19;2021-06-05 03:00;4460,614844;274,5556167
34352;JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;011;002;1005;08;75;3175081005002011;0,00725819;40 cm;2;YES;nan;2021-06-05 3.00.19;2021-06-05 03:00;7258,19478;342,747495
34355;JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;001;003;1005;08;75;3175081005003001;0,00446061;40 cm;2;YES;nan;2021-06-05 9.00.20;2021-06-05 09:00;4460,614844;274,5556167
34356;JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;011;002;1005;08;75;3175081005002011;0,00725819;40 cm;2;YES;nan;2021-06-05 9.00.20;2021-06-05 09:00;7258,19478;342,747495
35881;JAKARTA BARAT;KALI DERES;TEGAL ALUR;001;003;1003;06;73;3173061003003001;0,02067218;40 cm;2;YES;nan;2022-01-20 15.00.19;2022-01-20 15:00;20672,18251;635,244233
35882;JAKARTA BARAT;KALI DERES;TEGAL ALUR;005;003;1003;06;73;3173061003003005;0,01993839;40 cm;2;YES;nan;2022-01-20 15.00.19;2022-01-20 15:00;19938,39001;621,2295916
35883;JAKARTA BARAT;KALI DERES;TEGAL ALUR;015;003;1003;06;73;3173061003003015;0,03946249;40 cm;2;YES;nan;2022-01-20 15.00.19;2022-01-20 15:00;39462,49096;868,5079642
35884;JAKARTA BARAT;KALI DERES;TEGAL ALUR;002;003;1003;06;73;3173061003003002;0,02491154;40 cm;2;YES;nan;2022-01-20 15.00.19;2022-01-20 15:00;24911,54413;888,3239112
36004;JAKARTA TIMUR;KRAMAT JATI;CILILITAN;006;007;1006;04;75;3175041006007006;0,02031155;40 cm;2;Yes;nan;2022-03-11 6.00.20;2022-03-11 06:00;20316,67129;1292,928273
36005;JAKARTA TIMUR;KRAMAT JATI;CAWANG;011;005;1007;04;75;3175041007005011;0,01268629;90 cm;3;Yes;nan;2022-03-11 6.00.20;2022-03-11 06:00;12689,45998;518,3324609
36079;JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;010;003;1005;08;75;3175081005003010;0,01171922;50 cm;2;YES;Curah Hujan Tinggi;2022-04-05 21.00.19;2022-04-05 21:00;11722,55154;510,6334377
36080;JAKARTA TIMUR;CIPAYUNG;LUBANG BUAYA;005;012;1007;10;75;3175101007012005;0,02150771;50 cm;2;YES;Curah Hujan Tinggi;2022-04-05 21.00.19;2022-04-05 21:00;21514,26644;666,8869073
36081;JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;001;003;1005;08;75;3175081005003001;0,00445937;50 cm;2;YES;Curah Hujan Tinggi;2022-04-05 21.00.19;2022-04-05 21:00;4460,614844;274,5556167
36082;JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;011;003;1005;08;75;3175081005003011;0,00753762;50 cm;2;YES;Curah Hujan Tinggi;2022-04-05 21.00.19;2022-04-05 21:00;7539,767881;377,9246094
36083;JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;004;004;1005;08;75;3175081005004004;0,00582632;40 cm;2;YES;Curah Hujan Tinggi;2022-04-05 21.00.19;2022-04-05 21:00;5827,991906;379,193367
36084;JAKARTA BARAT;KEBON JERUK;DURI KEPA;012;013;1005;05;73;3173051005013012;0,03733892;50 cm;2;YES;Curah Hujan Tinggi;2022-04-05 21.00.19;2022-04-05 21:00;37344,52526;798,9880172
36085;JAKARTA BARAT;KALI DERES;KALIDERES;002;016;1001;06;73;3173061001016002;0,01411961;40 cm;2;YES;Curah Hujan Tinggi;2022-04-05 21.00.19;2022-04-05 21:00;14120,60562;635,09537
36086;JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;014;003;1005;08;75;3175081005003014;0,00447085;50 cm;2;YES;Curah Hujan Tinggi;2022-04-05 21.00.19;2022-04-05 21:00;4472,130242;293,708149
34379;JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;001;003;1005;08;75;3175081005003001;0,00446061;40 cm;2;YES;nan;2021-06-06 21.00.19;2021-06-06 21:00;4460,614844;274,5556167
34380;JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;011;002;1005;08;75;3175081005002011;0,00725819;40 cm;2;YES;nan;2021-06-06 21.00.19;2021-06-06 21:00;7258,19478;342,747495
36217;JAKARTA BARAT;KEMBANGAN;KEMBANGAN UTARA;001;001;1001;08;73;3173081001001001;0,01974993;50 cm;2;YES;Curah Hujan Tinggi dan Luapan Kali Angke;2022-05-03 9.00.19;2022-05-03 09:00;19752,11325;576,751751
36232;JAKARTA BARAT;KALI DERES;KAMAL;002;001;1004;06;73;3173061004001002;0,03291318;50 cm;2;YES;Curah Hujan Tinggi dan ROB;2022-05-11 15.00.20;2022-05-11 15:00;32916,05641;920,4273297
36233;JAKARTA BARAT;KALI DERES;TEGAL ALUR;001;001;1003;06;73;3173061003001001;0,00988577;50 cm;2;YES;Curah Hujan Tinggi dan ROB;2022-05-11 15.00.20;2022-05-11 15:00;9886,67194;452,5872231
36234;JAKARTA BARAT;KALI DERES;TEGAL ALUR;009;001;1003;06;73;3173061003001009;0,03152103;50 cm;2;YES;Curah Hujan Tinggi dan ROB;2022-05-11 15.00.20;2022-05-11 15:00;31523,90594;899,9416776
36235;JAKARTA BARAT;KALI DERES;TEGAL ALUR;008;001;1003;06;73;3173061003001008;0,06480694;50 cm;2;YES;Curah Hujan Tinggi dan ROB;2022-05-11 15.00.20;2022-05-11 15:00;64813,07851;1075,096027
36236;JAKARTA BARAT;KALI DERES;KAMAL;004;001;1004;06;73;3173061004001004;0,01277059;50 cm;2;YES;Curah Hujan Tinggi dan ROB;2022-05-11 15.00.20;2022-05-11 15:00;12771,68586;528,4756952
36237;JAKARTA BARAT;KALI DERES;KAMAL;001;001;1004;06;73;3173061004001001;0,08153582;50 cm;2;YES;Curah Hujan Tinggi dan ROB;2022-05-11 15.00.20;2022-05-11 15:00;81543,08959;1270,092068
36238;JAKARTA BARAT;KALI DERES;KAMAL;005;001;1004;06;73;3173061004001005;0,03881141;45 cm;2;YES;Curah Hujan Tinggi dan ROB;2022-05-11 15.00.20;2022-05-11 15:00;38814,79114;879,4862586
36239;JAKARTA BARAT;KALI DERES;TEGAL ALUR;002;001;1003;06;73;3173061003001002;0,00761423;50 cm;2;YES;Curah Hujan Tinggi dan ROB;2022-05-11 15.00.20;2022-05-11 15:00;7614,911523;413,2472097
36240;JAKARTA BARAT;KALI DERES;TEGAL ALUR;003;001;1003;06;73;3173061003001003;0,00917396;50 cm;2;YES;Curah Hujan Tinggi dan ROB;2022-05-11 15.00.20;2022-05-11 15:00;9174,79924;407,0206891
36241;JAKARTA BARAT;KALI DERES;TEGAL ALUR;007;001;1003;06;73;3173061003001007;0,01804919;50 cm;2;YES;Curah Hujan Tinggi dan ROB;2022-05-11 15.00.20;2022-05-11 15:00;18050,82902;555,243817
36242;JAKARTA BARAT;KALI DERES;TEGAL ALUR;006;001;1003;06;73;3173061003001006;0,00746145;50 cm;2;YES;Curah Hujan Tinggi dan ROB;2022-05-11 15.00.20;2022-05-11 15:00;7462,137231;369,8259685
36251;JAKARTA TIMUR;CIRACAS;SUSUKAN;010;005;1004;09;75;3175091004005010;0,00943176;60 cm;2;yes;curah hujan tinggi;2022-05-15 18.00.19;2022-05-15 18:00;9434,184969;540,5912015
36252;JAKARTA TIMUR;CIRACAS;SUSUKAN;006;005;1004;09;75;3175091004005006;0,01714272;40 cm;2;yes;curah hujan tinggi;2022-05-15 18.00.19;2022-05-15 18:00;17147,13949;601,2019242
36253;JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;007;003;1008;07;74;3174071008003007;0,00213981;40 cm;2;yes;luapan kali krukut;2022-05-15 18.00.19;2022-05-15 18:00;2140,231651;254,3454819
36254;JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;014;003;1008;07;74;3174071008003014;0,00132017;40 cm;2;yes;luapan kali krukut;2022-05-15 18.00.19;2022-05-15 18:00;1320,42557;171,9709296
36255;JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;006;003;1008;07;74;3174071008003006;0,00433495;40 cm;2;yes;luapan kali krukut;2022-05-15 18.00.19;2022-05-15 18:00;4335,796516;425,8582018
36256;JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;013;003;1008;07;74;3174071008003013;0,00427712;40 cm;2;yes;luapan kali krukut;2022-05-15 18.00.19;2022-05-15 18:00;4277,961659;310,549451
36257;JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;005;003;1008;07;74;3174071008003005;0,0032756;40 cm;2;yes;luapan kali krukut;2022-05-15 18.00.19;2022-05-15 18:00;3276,242218;252,6374947
36258;JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;002;003;1008;07;74;3174071008003002;0,00200538;40 cm;2;yes;luapan kali krukut;2022-05-15 18.00.19;2022-05-15 18:00;2005,770527;244,3333065
36259;JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;012;003;1008;07;74;3174071008003012;0,00174606;40 cm;2;yes;luapan kali krukut;2022-05-15 18.00.19;2022-05-15 18:00;1746,401861;185,954934
35082;JAKARTA UTARA;PADEMANGAN;ANCOL;009;008;1003;05;72;3172051003008009;0,00640098;70 cm;2;YES;nan;2021-12-04 12.00.19;2021-12-04 12:00;6400,979042;424,1988479
35083;JAKARTA UTARA;PADEMANGAN;ANCOL;004;008;1003;05;72;3172051003008004;0,02349035;70 cm;2;YES;nan;2021-12-04 12.00.19;2021-12-04 12:00;23490,35092;678,0727181
35084;JAKARTA UTARA;PADEMANGAN;ANCOL;005;008;1003;05;72;3172051003008005;0,00971281;100 cm;3;YES;nan;2021-12-04 12.00.19;2021-12-04 12:00;9712,808219;463,63267
